duration,protocol,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,count,srv_count,serror_rate,rerror_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,same_srv_rate,label
379,icmp,dns,REJ,1665,2219,0,0,0,3,5,0,21,39,0.92,0.17,0.29,0,148,0.43,guess_passwd
792,tcp,http,REJ,3218,4601,0,0,3,4,0,0,56,64,0.47,0.35,0.36,213,141,0.4,normal
37,udp,ftp,S0,3424,3783,0,2,0,1,3,1,17,2,0.77,0.13,0.51,0,157,0.31,teardrop
113,tcp,dns,RSTR,2534,3299,0,0,0,1,0,0,76,93,0.5,0.75,0.16,129,175,0.34,satan
184,udp,http,RSTR,3417,7131,0,0,3,5,5,1,27,59,0.54,0.19,0.62,82,117,0.19,guess_passwd
180,udp,dns,REJ,5605,9957,0,2,3,2,0,1,16,0,0.36,0.56,0.33,15,141,0.02,warezclient
581,icmp,ftp,REJ,2457,2793,0,1,0,4,4,1,25,90,0.42,0.53,0.49,70,36,0.81,neptune
52,icmp,telnet,SF,1860,4667,1,0,1,4,2,0,64,44,0.73,0.62,0.23,133,193,0.13,satan
59,tcp,telnet,RSTR,430,1321,0,0,2,3,5,1,46,36,0.63,0.32,0.4,12,233,0.62,teardrop
718,icmp,ftp,RSTR,7425,5388,1,0,2,5,2,0,96,44,0.95,0.04,0.14,99,189,0.07,teardrop
812,udp,ftp,REJ,9275,4465,1,0,3,3,0,1,37,86,0.51,0.75,0.68,218,11,0.2,warezclient
603,udp,http,SF,2418,1389,0,1,2,3,4,0,97,39,0.26,0.13,1.0,123,229,0.78,warezclient
773,tcp,dns,REJ,1443,540,0,3,2,1,2,0,55,26,0.21,0.44,0.91,141,127,0.64,satan
241,tcp,dns,RSTR,7436,9394,0,0,1,2,2,0,70,45,0.41,0.82,0.03,149,54,0.91,normal
243,icmp,telnet,RSTR,9633,6899,0,2,1,2,3,1,51,3,0.74,0.98,0.87,183,112,0.2,buffer_overflow
529,udp,ftp,REJ,4382,4330,0,3,0,5,0,0,17,69,0.01,0.92,1.0,166,116,0.73,portsweep
33,udp,ftp,REJ,8533,3457,1,0,1,5,2,0,16,86,0.66,0.5,0.99,3,84,0.84,teardrop
591,udp,ftp,S0,1559,1564,1,1,1,4,2,0,22,46,0.8,0.47,0.13,249,53,0.49,buffer_overflow
100,udp,http,SF,6418,3610,1,0,0,4,2,0,90,0,0.39,0.14,0.13,157,115,0.69,guess_passwd
172,icmp,telnet,SF,7075,7004,0,2,3,3,3,1,24,3,0.03,0.52,0.77,14,47,0.28,portsweep
243,tcp,http,S0,2106,3285,1,1,3,5,2,0,37,10,0.59,0.43,0.2,202,148,0.45,teardrop
347,icmp,http,RSTR,9195,2959,0,3,3,0,1,0,94,52,0.75,0.0,0.43,140,148,0.03,nmap
778,udp,dns,RSTR,712,3978,0,0,1,2,5,0,87,2,0.16,0.5,0.18,131,90,0.77,guess_passwd
699,icmp,dns,S0,7100,6305,0,2,2,0,5,1,80,97,0.51,0.63,0.1,218,98,0.25,guess_passwd
597,udp,ftp,REJ,3695,2195,1,3,3,1,4,1,71,9,0.12,0.59,0.54,87,103,0.26,normal
830,tcp,ftp,RSTR,1205,6588,1,3,3,5,2,0,5,91,0.82,0.63,0.69,253,61,0.11,smurf
996,tcp,dns,REJ,7250,6729,0,3,1,5,0,1,36,57,1.0,0.96,0.91,196,118,0.9,buffer_overflow
294,icmp,dns,REJ,4804,7938,1,1,2,5,2,1,50,6,0.81,0.82,0.6,81,125,0.89,warezclient
628,udp,dns,REJ,4256,3997,1,0,2,2,0,0,93,70,0.28,1.0,0.96,70,5,0.01,guess_passwd
744,icmp,telnet,S0,8185,7842,1,2,3,3,0,1,73,59,0.49,0.33,0.05,184,126,0.18,nmap
736,icmp,telnet,RSTR,4350,3314,0,3,3,0,4,0,88,77,0.41,0.28,0.06,222,89,0.33,neptune
282,icmp,http,REJ,6654,3091,0,2,3,4,0,0,24,90,0.14,1.0,0.48,28,90,0.29,smurf
946,icmp,telnet,RSTR,9227,4042,0,1,3,0,2,1,27,85,0.24,0.14,0.61,86,104,0.33,portsweep
303,icmp,ftp,S0,3714,3413,1,0,3,3,1,0,48,13,0.9,0.56,0.71,23,170,0.7,warezclient
35,tcp,ftp,SF,7510,5281,0,2,2,4,3,0,61,97,0.71,0.08,0.21,64,45,0.37,nmap
514,tcp,ftp,RSTR,2196,5471,0,0,0,2,0,0,1,58,0.36,0.29,0.87,91,80,0.9,normal
485,icmp,telnet,RSTR,3305,7336,0,0,1,0,1,0,47,41,0.63,0.54,0.63,233,151,0.43,neptune
56,icmp,dns,S0,9303,303,1,2,1,5,4,0,84,5,0.89,0.85,0.02,114,86,0.56,buffer_overflow
352,tcp,http,S0,1550,6423,0,2,0,4,3,1,82,33,0.44,0.92,0.42,91,61,0.41,guess_passwd
480,icmp,dns,SF,8432,1115,1,3,1,1,1,0,85,68,0.66,0.55,0.65,43,234,0.99,portsweep
251,udp,ftp,SF,2445,1969,1,0,0,1,2,1,68,6,0.79,0.63,0.14,52,155,0.63,teardrop
496,tcp,ftp,S0,235,3006,0,3,0,5,2,1,31,78,0.52,0.73,0.87,212,166,0.33,smurf
559,tcp,http,REJ,6545,1925,0,2,2,4,5,0,35,88,0.83,0.43,0.01,178,76,0.35,buffer_overflow
914,udp,http,REJ,7512,1231,0,1,2,2,4,1,75,91,0.83,0.77,0.2,174,5,0.64,portsweep
1000,udp,telnet,SF,8307,6883,0,1,1,5,2,0,86,30,0.43,0.7,0.45,88,108,0.29,satan
45,tcp,dns,S0,7539,1899,0,0,3,2,2,0,6,80,0.33,0.83,0.41,81,210,0.37,teardrop
302,icmp,telnet,SF,1335,7659,0,3,0,2,3,0,56,40,0.02,0.26,0.67,254,51,0.64,teardrop
185,tcp,http,RSTR,4482,9467,1,3,3,2,1,1,54,40,0.67,0.34,0.99,89,0,0.98,guess_passwd
69,icmp,ftp,RSTR,6178,8095,0,1,1,3,5,0,20,19,0.97,0.79,0.37,55,145,0.82,satan
356,udp,dns,S0,9620,8865,1,3,0,5,2,1,1,81,0.61,0.54,0.82,205,121,0.04,portsweep
480,icmp,dns,RSTR,503,9056,1,3,2,0,3,1,69,34,0.85,0.72,0.08,118,94,0.39,guess_passwd
872,tcp,ftp,RSTR,1032,670,1,1,3,1,1,1,86,11,0.29,0.48,0.96,216,242,0.78,nmap
154,icmp,telnet,REJ,7874,2456,0,3,0,4,5,0,51,60,0.32,0.23,0.83,67,189,0.78,teardrop
339,udp,http,SF,4382,8468,1,0,0,2,5,0,56,20,0.45,0.75,0.74,21,45,0.58,portsweep
654,tcp,telnet,RSTR,5971,8480,0,1,0,5,5,1,17,39,0.42,0.53,0.2,104,176,0.48,guess_passwd
701,tcp,ftp,SF,2498,8362,1,3,1,3,4,0,50,59,0.7,0.93,0.53,65,144,0.77,buffer_overflow
217,icmp,http,RSTR,8842,3492,0,0,3,3,0,1,54,25,0.98,0.55,0.94,49,60,0.87,smurf
932,udp,ftp,RSTR,7586,4969,0,0,2,4,0,1,96,13,0.84,0.73,0.07,187,219,0.78,guess_passwd
125,icmp,telnet,RSTR,7621,1833,1,3,2,3,2,1,77,4,0.42,0.42,0.25,108,50,0.16,warezclient
240,tcp,telnet,RSTR,8139,995,0,0,1,1,0,1,24,30,0.47,0.37,0.47,99,231,0.07,portsweep
974,tcp,dns,RSTR,6290,2559,1,3,0,3,4,1,34,84,0.27,0.56,0.85,194,9,0.38,neptune
576,tcp,telnet,REJ,1057,4452,1,3,1,4,4,1,9,97,0.91,0.54,0.93,84,249,0.47,teardrop
929,udp,ftp,S0,9063,2948,1,1,1,2,2,0,98,98,0.24,0.9,0.74,253,58,0.78,neptune
506,icmp,dns,S0,5912,8815,1,1,0,4,2,0,81,100,0.51,0.12,0.98,90,219,0.19,portsweep
838,tcp,ftp,SF,1139,2190,0,0,0,4,1,1,41,68,0.51,0.31,0.99,247,21,0.53,normal
435,udp,dns,SF,6914,4937,1,3,1,3,0,0,38,96,0.74,0.7,0.41,233,114,0.88,portsweep
744,udp,http,S0,2863,5181,0,0,3,2,2,1,72,9,0.61,0.64,0.61,204,169,0.03,warezclient
707,icmp,http,SF,6857,7791,1,3,2,2,4,0,88,94,0.12,0.34,0.61,66,209,0.38,warezclient
714,udp,http,REJ,1426,400,0,1,2,5,1,1,50,79,0.8,0.31,0.83,40,121,0.25,normal
14,tcp,http,RSTR,7185,867,0,2,2,3,0,1,31,77,0.66,0.23,0.65,221,29,0.7,warezclient
586,tcp,telnet,RSTR,5157,5234,1,3,1,2,4,1,16,11,0.37,0.42,0.85,99,248,0.2,nmap
78,udp,ftp,REJ,1657,7737,0,2,2,3,1,0,82,23,0.82,0.92,0.77,57,90,0.66,neptune
213,tcp,dns,S0,4476,5838,1,3,0,1,1,1,58,43,0.47,0.95,0.82,115,244,0.18,nmap
674,icmp,dns,REJ,3729,5874,0,3,2,0,5,0,31,13,0.74,0.87,0.86,67,117,0.61,satan
996,tcp,ftp,REJ,7214,1462,0,3,3,2,5,0,50,51,0.97,0.57,0.07,93,142,0.36,normal
114,icmp,ftp,SF,4993,876,1,2,3,5,3,1,13,11,0.27,0.78,0.85,16,37,0.87,buffer_overflow
316,icmp,telnet,REJ,4701,4178,1,2,0,0,3,1,13,5,0.1,0.8,0.15,135,29,0.81,teardrop
33,tcp,http,REJ,3810,6110,1,1,2,2,0,1,45,23,0.3,0.19,0.86,82,195,0.07,teardrop
416,icmp,http,REJ,7262,8577,0,2,2,5,4,1,8,96,0.17,0.57,0.78,224,63,0.2,teardrop
216,tcp,http,REJ,7443,7511,0,3,0,5,4,0,46,42,0.36,0.8,0.03,73,69,0.89,warezclient
337,udp,dns,RSTR,7154,8660,1,2,3,4,2,1,91,79,0.79,0.96,0.19,51,194,0.81,portsweep
93,tcp,telnet,S0,4287,4605,1,3,3,5,0,1,7,52,0.34,0.93,0.32,248,124,0.66,smurf
484,udp,http,REJ,9959,4949,0,3,2,0,1,0,28,32,0.63,0.88,0.22,102,162,0.48,teardrop
166,tcp,dns,S0,4689,512,0,2,3,4,0,1,56,21,0.47,0.31,0.37,124,90,0.26,smurf
593,udp,http,RSTR,6902,7064,0,2,1,5,0,1,84,57,0.42,0.41,0.63,139,186,0.95,teardrop
918,udp,http,RSTR,5513,1300,0,3,1,5,2,1,42,100,0.36,0.32,0.3,33,153,0.69,nmap
102,udp,telnet,REJ,6889,5059,0,3,0,0,0,0,66,38,0.65,0.31,0.4,187,68,0.1,portsweep
26,icmp,ftp,SF,1334,5784,0,0,1,3,0,0,8,54,0.9,0.46,0.37,168,199,0.11,normal
216,tcp,telnet,RSTR,6145,9892,0,1,2,3,3,0,90,69,0.84,0.34,0.57,69,185,0.71,smurf
523,tcp,ftp,SF,7230,9174,1,2,1,5,5,1,58,10,0.97,0.08,0.34,199,59,0.26,guess_passwd
466,udp,dns,RSTR,4073,6910,1,2,0,5,0,0,61,12,0.48,0.43,0.41,149,39,0.85,nmap
415,tcp,ftp,REJ,6062,7555,1,0,0,2,0,0,24,82,0.13,0.91,0.16,22,45,0.19,teardrop
275,tcp,dns,REJ,2631,5951,1,0,3,3,1,1,6,89,0.81,0.26,0.06,130,168,0.83,buffer_overflow
232,icmp,http,REJ,2926,1902,1,1,3,5,0,0,40,77,0.47,0.08,0.52,32,19,0.12,teardrop
231,tcp,ftp,SF,4942,1541,1,2,2,5,3,1,60,73,0.28,0.39,0.54,171,206,0.82,teardrop
751,icmp,http,SF,7837,1217,0,1,0,2,3,0,3,51,0.57,0.41,0.06,214,32,0.5,teardrop
377,tcp,http,SF,864,8157,0,1,1,3,5,1,76,69,0.43,0.43,0.95,106,132,0.77,warezclient
305,icmp,ftp,REJ,4472,2794,0,1,0,0,3,0,12,7,0.91,0.53,0.68,105,155,0.66,satan
893,tcp,dns,S0,9416,8203,1,3,2,3,0,1,59,16,0.61,0.56,0.59,9,122,0.97,normal
575,icmp,http,REJ,4369,291,0,1,3,1,4,1,15,96,0.97,0.59,0.5,91,222,0.89,nmap
551,tcp,telnet,SF,1122,551,1,1,1,3,2,0,19,93,0.95,0.39,0.77,250,180,0.2,normal
744,udp,ftp,SF,6722,7055,1,0,1,2,1,1,13,50,0.18,0.76,0.5,83,57,0.54,smurf
435,tcp,http,REJ,2113,5076,0,2,3,0,0,0,9,93,0.22,0.42,0.55,17,117,0.23,smurf
128,icmp,ftp,SF,5203,5678,1,2,0,3,2,0,85,61,0.15,0.85,0.32,239,53,0.58,satan
300,icmp,telnet,SF,7953,6834,0,3,3,3,1,1,79,87,0.57,0.65,0.34,216,119,0.51,buffer_overflow
466,udp,telnet,RSTR,2482,2113,0,0,0,4,5,0,16,87,0.73,0.39,0.0,0,39,0.44,portsweep
367,icmp,dns,RSTR,4227,5763,0,3,2,0,4,1,50,41,0.67,0.73,0.27,73,22,0.25,portsweep
939,udp,ftp,RSTR,1316,6079,1,1,3,1,4,0,53,83,0.37,0.84,0.86,169,94,0.93,guess_passwd
439,icmp,ftp,REJ,4694,7011,1,3,1,4,1,1,94,62,0.83,0.01,0.69,222,131,0.69,warezclient
498,icmp,http,RSTR,6224,2049,1,2,0,5,0,1,4,25,0.9,0.94,0.74,21,68,0.53,guess_passwd
848,udp,dns,SF,5886,2432,0,2,3,3,4,1,61,85,0.42,0.33,0.07,6,142,0.85,portsweep
464,tcp,ftp,REJ,990,3785,1,1,0,4,4,0,99,38,0.92,0.05,0.03,82,136,0.49,normal
532,icmp,dns,S0,2811,536,0,2,3,3,0,1,46,13,0.27,0.19,0.3,132,146,0.35,buffer_overflow
932,icmp,telnet,SF,4907,1392,0,0,0,3,3,1,93,33,0.67,0.61,0.94,248,235,0.56,normal
491,tcp,http,REJ,4103,7039,1,2,2,2,1,1,67,36,0.73,0.62,0.2,67,200,0.23,normal
418,udp,http,REJ,8396,8694,0,2,0,1,2,0,98,63,0.64,0.18,0.48,197,239,0.57,teardrop
312,icmp,dns,SF,8623,8251,1,2,2,5,4,0,90,64,0.56,0.45,0.3,25,103,0.53,satan
25,udp,ftp,RSTR,462,5632,1,1,0,3,4,0,45,26,0.51,0.39,0.55,88,177,0.45,neptune
501,tcp,http,RSTR,1976,2317,1,2,1,5,0,0,45,95,0.61,0.55,0.83,236,36,0.06,buffer_overflow
672,tcp,http,SF,626,8243,1,3,1,5,0,0,29,6,0.59,0.11,0.93,227,7,0.42,teardrop
965,udp,http,S0,5426,7823,0,2,1,4,1,0,81,30,0.8,0.99,0.83,198,56,0.4,satan
331,udp,dns,REJ,4461,4911,1,0,2,3,0,1,29,39,0.99,0.62,0.76,6,37,0.89,teardrop
29,udp,telnet,REJ,6812,1513,1,0,3,4,1,1,13,67,0.98,0.07,0.61,198,65,0.14,normal
705,tcp,telnet,SF,1258,706,1,1,1,2,0,0,0,51,0.11,0.4,0.81,140,125,0.77,warezclient
478,tcp,ftp,REJ,5264,4286,0,0,1,2,3,0,7,58,0.18,0.71,0.52,242,59,0.03,smurf
462,icmp,dns,REJ,1998,2282,1,0,2,5,1,0,80,75,0.96,0.6,0.3,237,88,0.03,satan
337,tcp,dns,SF,6460,662,0,2,0,0,4,0,14,48,0.4,0.57,0.51,15,50,0.57,satan
891,udp,telnet,SF,2338,8684,1,3,1,1,1,1,82,28,0.75,0.83,0.62,254,227,0.09,neptune
728,udp,ftp,RSTR,589,9781,1,0,0,4,1,1,70,80,0.69,0.2,0.5,72,247,0.95,warezclient
472,udp,ftp,REJ,7385,9878,0,1,1,4,2,1,61,60,0.57,0.9,0.39,231,123,0.76,guess_passwd
994,tcp,http,RSTR,8733,4996,1,2,1,4,1,1,10,95,0.07,0.74,0.18,3,171,0.1,teardrop
52,icmp,dns,RSTR,9133,7650,1,2,3,1,1,0,93,23,0.85,0.89,0.79,159,17,0.82,teardrop
254,udp,dns,REJ,7801,7662,0,3,1,3,4,1,23,40,0.19,0.61,0.27,144,216,0.68,neptune
72,icmp,dns,SF,7411,7258,0,1,0,2,1,0,45,54,0.54,0.74,0.16,30,46,0.03,smurf
671,udp,telnet,S0,5212,6150,1,2,1,0,0,1,70,15,0.54,0.69,0.53,5,23,0.06,teardrop
664,udp,dns,SF,3761,9320,1,0,3,0,0,1,44,60,0.76,0.06,0.89,78,126,0.74,guess_passwd
799,icmp,ftp,RSTR,9143,8513,1,2,1,1,2,1,49,39,0.66,0.19,0.16,179,214,0.47,smurf
948,icmp,ftp,SF,8281,5706,1,3,2,1,4,0,67,94,0.93,0.17,0.12,228,114,0.22,warezclient
124,udp,dns,SF,694,8720,0,2,0,2,1,0,43,84,0.3,0.28,0.86,232,6,0.14,buffer_overflow
279,tcp,ftp,RSTR,4262,9442,1,2,2,4,4,0,9,12,0.94,0.36,0.92,65,198,0.87,neptune
952,icmp,http,RSTR,8252,151,1,2,0,2,1,1,84,46,0.42,0.66,0.55,239,156,0.59,teardrop
272,tcp,http,SF,7195,9330,0,3,3,5,4,0,79,67,0.6,0.39,0.18,12,175,0.96,portsweep
117,udp,ftp,S0,562,9572,0,0,2,2,2,0,56,65,0.63,0.5,0.49,219,163,0.92,smurf
674,icmp,dns,SF,3869,7309,1,2,3,0,3,1,39,53,0.82,0.6,0.67,210,53,0.54,portsweep
383,tcp,ftp,RSTR,9971,3973,0,0,3,2,1,0,26,59,0.33,0.01,0.7,243,187,0.45,nmap
228,icmp,telnet,S0,7862,2142,1,0,1,4,2,0,27,55,0.45,0.97,0.22,125,207,0.52,teardrop
353,tcp,telnet,RSTR,7370,4281,1,1,2,1,2,0,25,12,0.06,0.51,0.97,175,77,0.13,guess_passwd
873,udp,dns,RSTR,5008,1665,0,3,0,4,2,0,52,60,0.73,0.96,0.31,183,23,0.12,nmap
314,tcp,ftp,REJ,2868,1560,1,3,3,0,0,0,92,32,0.67,0.57,0.67,41,222,0.18,nmap
226,tcp,ftp,SF,4264,2922,0,1,0,3,4,0,68,39,0.92,0.6,0.18,132,238,0.36,smurf
294,udp,telnet,S0,4820,6042,1,0,1,1,3,1,8,24,0.1,0.89,0.54,240,138,0.18,nmap
769,icmp,http,SF,24,7583,1,2,2,3,1,1,93,21,0.09,0.4,0.94,195,160,0.16,buffer_overflow
819,tcp,ftp,REJ,1475,1820,0,2,0,1,0,1,48,90,0.81,0.51,0.79,72,233,0.02,buffer_overflow
644,udp,telnet,RSTR,7527,1254,1,0,0,0,0,0,80,86,0.65,1.0,0.91,253,136,0.09,guess_passwd
224,udp,http,SF,7744,4786,0,3,0,1,1,0,9,95,0.27,0.6,0.37,171,187,0.77,portsweep
679,udp,telnet,SF,8027,8383,0,3,1,2,5,1,6,88,0.79,0.84,0.57,241,50,0.15,satan
41,tcp,telnet,SF,8618,2697,0,3,2,1,2,1,49,61,0.27,0.8,0.71,116,185,0.03,neptune
300,udp,ftp,RSTR,6359,4151,1,3,0,1,1,1,37,32,0.85,0.67,0.54,157,184,0.07,warezclient
265,tcp,telnet,RSTR,2484,6498,0,2,2,3,2,1,79,73,0.09,0.53,0.55,9,99,0.69,warezclient
321,icmp,http,SF,1900,5399,0,0,1,0,2,0,97,84,0.22,0.27,0.68,9,93,0.46,smurf
642,tcp,telnet,SF,8996,8784,1,3,0,4,0,1,21,46,0.78,0.97,0.11,14,2,0.31,teardrop
692,icmp,ftp,RSTR,8070,9710,0,0,2,0,1,1,91,53,0.4,0.02,0.92,238,122,0.09,satan
45,tcp,dns,RSTR,8635,9614,0,1,1,4,4,0,89,80,0.74,0.37,0.48,114,250,0.59,teardrop
179,tcp,telnet,S0,7266,4916,0,2,0,3,5,0,44,91,0.38,0.74,0.6,14,252,0.93,satan
259,icmp,http,REJ,6576,5919,1,3,1,5,0,1,17,16,0.55,0.96,0.66,126,200,0.89,satan
205,icmp,telnet,SF,5683,3224,1,1,3,3,3,1,59,74,0.97,0.17,0.12,45,38,0.2,normal
415,icmp,http,SF,3613,9913,0,1,2,2,5,1,68,30,0.08,0.4,0.7,240,81,0.99,portsweep
134,icmp,ftp,SF,9226,6405,1,3,2,1,5,0,27,23,0.62,0.26,0.96,165,201,0.65,satan
933,udp,telnet,REJ,5645,1683,0,0,0,0,1,1,84,73,0.6,0.61,0.02,144,91,0.45,neptune
881,icmp,ftp,RSTR,2566,7137,1,2,3,0,1,0,53,5,0.43,0.55,0.34,14,21,0.37,neptune
124,tcp,telnet,REJ,2307,2962,0,1,1,0,0,0,57,0,0.29,0.57,0.79,231,56,0.71,teardrop
624,tcp,telnet,S0,3666,5744,1,0,2,4,4,0,87,32,0.84,0.91,0.45,178,127,0.29,nmap
42,tcp,http,SF,5745,1860,1,0,3,1,2,0,62,68,0.67,0.3,0.53,12,146,0.1,normal
302,tcp,ftp,RSTR,524,7949,1,0,2,3,3,0,88,5,0.34,0.87,0.8,32,97,0.59,guess_passwd
314,icmp,http,RSTR,9463,3241,0,3,3,2,5,0,59,27,0.82,0.97,0.41,162,208,0.41,smurf
0,udp,http,REJ,340,6397,0,3,0,2,5,1,23,39,0.93,0.69,0.21,23,249,0.36,portsweep
245,tcp,ftp,S0,568,6663,0,1,1,2,0,1,27,17,0.33,0.76,0.34,241,14,1.0,guess_passwd
774,tcp,dns,RSTR,946,594,1,1,3,5,3,1,13,59,0.56,0.35,0.96,238,216,0.35,guess_passwd
358,udp,http,RSTR,5400,3243,0,2,0,3,4,0,6,7,0.59,0.45,0.37,72,185,0.52,normal
869,udp,dns,REJ,3912,7107,0,0,2,3,1,0,54,36,0.73,0.74,0.7,194,147,0.04,portsweep
678,udp,dns,REJ,3623,5675,1,3,1,0,4,1,29,100,0.41,0.84,0.9,211,113,0.45,neptune
375,icmp,dns,S0,7908,2450,0,2,0,1,5,0,52,81,0.48,0.32,0.73,91,177,0.25,neptune
785,icmp,http,SF,3369,4070,0,2,0,3,4,0,21,12,0.53,0.75,0.65,135,54,0.45,smurf
588,tcp,http,RSTR,1885,685,0,0,1,1,3,1,75,55,0.65,0.35,0.15,135,255,0.83,teardrop
673,icmp,ftp,RSTR,2376,9892,0,2,0,3,5,1,18,30,0.65,0.3,0.1,79,105,0.28,portsweep
165,udp,ftp,REJ,8415,3067,0,0,1,3,3,1,89,45,0.08,0.2,0.76,181,136,0.35,satan
80,icmp,telnet,RSTR,9157,7237,0,2,0,4,3,1,73,6,0.44,0.32,0.04,23,41,0.68,nmap
384,icmp,telnet,SF,7073,7798,0,3,0,2,2,0,57,37,0.31,0.03,0.37,214,128,0.42,smurf
246,udp,ftp,REJ,2375,9556,1,1,0,5,1,1,8,45,0.16,0.68,0.71,169,202,0.33,portsweep
851,udp,http,RSTR,8467,6571,1,2,1,0,3,1,10,46,0.64,0.61,0.06,197,36,0.65,buffer_overflow
751,udp,http,S0,9527,1775,0,3,3,0,1,1,16,21,0.39,0.28,0.49,250,75,0.77,satan
47,icmp,dns,SF,316,1241,0,0,2,2,1,1,58,12,0.13,0.56,0.42,110,231,0.04,normal
593,tcp,telnet,SF,8326,368,1,0,3,5,2,1,43,63,0.22,0.84,0.71,221,58,0.46,buffer_overflow
947,icmp,dns,RSTR,6533,9029,0,2,1,3,5,1,77,79,0.51,0.72,0.11,143,131,0.62,guess_passwd
888,tcp,telnet,S0,1567,3427,0,3,3,1,5,1,15,71,0.99,0.54,0.95,2,93,0.24,nmap
391,icmp,ftp,RSTR,8475,7012,1,2,1,0,0,0,69,91,0.63,0.74,0.67,209,71,0.2,teardrop
527,udp,ftp,S0,5987,3465,1,3,2,4,1,0,93,41,0.04,0.04,0.49,91,53,0.89,teardrop
775,udp,http,S0,2307,5725,0,3,1,4,5,0,11,1,0.72,0.5,0.85,154,244,0.95,normal
30,udp,dns,RSTR,2321,5180,1,2,3,3,0,1,20,40,0.39,0.47,0.2,137,32,0.34,guess_passwd
535,icmp,dns,S0,4474,9167,0,3,0,5,1,1,1,61,0.34,0.03,0.54,252,179,0.97,guess_passwd
786,tcp,telnet,RSTR,3681,5499,1,0,2,3,5,0,65,41,0.55,0.1,0.46,49,169,0.73,nmap
24,icmp,telnet,SF,7988,616,1,3,0,0,2,1,12,59,0.31,0.64,0.22,93,33,0.54,satan
446,udp,dns,REJ,6912,1002,0,3,1,3,0,0,71,38,0.78,0.03,0.99,81,218,0.05,neptune
404,udp,ftp,SF,3434,4986,0,3,3,4,1,1,28,24,0.55,0.15,0.17,156,34,0.53,normal
435,icmp,ftp,REJ,4805,5160,0,3,3,0,4,1,32,76,0.97,0.64,0.48,194,124,0.53,satan
859,udp,ftp,REJ,6171,2561,0,3,0,3,0,0,81,43,0.33,0.98,0.72,92,231,0.82,portsweep
249,tcp,ftp,RSTR,4305,7042,0,3,0,4,1,0,53,60,0.91,0.64,0.54,5,205,0.39,satan
904,udp,ftp,SF,7263,241,0,3,0,2,1,0,46,33,0.03,0.93,0.8,227,226,0.88,warezclient
443,udp,http,S0,887,1495,0,2,0,2,4,1,35,19,0.6,0.72,0.15,111,84,0.72,warezclient
231,udp,http,REJ,6558,3215,0,1,3,3,2,0,52,100,0.0,0.98,0.51,64,130,0.01,normal
685,udp,http,REJ,9908,4599,0,3,1,0,5,0,89,94,0.29,0.26,0.01,114,33,0.8,normal
49,tcp,http,REJ,5702,9838,0,1,2,5,4,1,41,62,0.56,0.92,0.44,132,150,0.99,portsweep
432,tcp,dns,S0,8609,7884,1,0,1,3,4,1,3,97,0.1,0.7,0.2,57,138,0.15,smurf
41,tcp,ftp,S0,2412,4898,0,3,0,3,3,1,32,71,0.85,0.23,0.82,36,178,0.44,teardrop
330,tcp,http,REJ,5653,6936,0,2,3,3,1,1,10,2,0.6,0.45,0.97,91,93,0.01,teardrop
64,tcp,dns,RSTR,5514,7943,1,2,2,1,5,0,3,77,0.29,0.71,0.93,219,41,0.17,warezclient
975,tcp,telnet,SF,5360,8423,1,2,0,1,3,0,42,64,0.62,0.42,0.78,180,191,0.19,guess_passwd
354,icmp,ftp,RSTR,550,6751,1,0,3,5,0,0,65,68,0.94,0.15,0.28,200,98,0.45,nmap
593,icmp,ftp,REJ,7263,4781,0,2,3,1,1,0,7,20,0.4,0.65,0.02,193,63,0.77,guess_passwd
987,icmp,http,REJ,1392,8551,1,0,3,4,0,0,86,54,0.81,0.64,0.95,141,223,0.22,teardrop
244,tcp,http,SF,1273,7664,1,2,0,2,5,1,83,34,0.73,0.87,0.56,106,94,0.02,guess_passwd
363,tcp,dns,SF,334,4715,0,2,2,2,0,1,21,72,0.28,0.76,0.03,221,123,0.81,smurf
184,icmp,ftp,S0,9753,1199,0,1,1,2,3,0,87,51,0.04,0.87,0.62,100,30,0.59,buffer_overflow
976,udp,http,REJ,814,3588,1,0,0,0,3,0,4,23,0.66,0.95,0.66,176,5,0.64,guess_passwd
728,udp,http,S0,6040,5670,0,0,0,0,3,1,33,94,0.91,0.06,0.07,24,75,0.02,neptune
976,udp,telnet,SF,6776,5170,1,0,0,1,2,1,25,38,0.98,0.19,0.58,79,241,0.81,guess_passwd
157,icmp,ftp,REJ,7478,7914,0,1,0,2,5,0,8,91,0.64,0.94,0.59,28,212,0.06,neptune
104,icmp,http,RSTR,3031,1916,0,3,2,3,4,0,18,67,0.36,0.28,0.99,195,247,0.47,guess_passwd
757,tcp,dns,RSTR,9907,8651,1,2,0,2,1,1,38,92,0.49,0.95,0.44,129,6,0.56,neptune
698,icmp,telnet,SF,296,8904,1,0,3,1,3,0,67,50,0.59,0.39,0.09,250,119,0.77,guess_passwd
498,icmp,dns,REJ,1230,5982,0,3,1,5,3,1,30,87,0.48,0.7,0.25,242,230,0.97,smurf
858,udp,ftp,REJ,9862,6459,0,0,2,4,3,0,92,11,0.89,0.53,0.89,240,35,0.32,satan
338,icmp,telnet,S0,6990,1697,0,3,2,4,0,1,20,51,0.12,0.11,0.62,45,237,0.59,portsweep
